,BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE,BANK NAME,OFFICE,DISTRICT,CITY,CITY 2,STD CODE2
976,ALLAHABAD BANK,ALLA0210692,700010507,USTHI,"VILL & P.O USTHI , SOUTH 24 PARAGANAS, WEST BENGAL",SOUTH 24 PARGANAS,USTHI,WEST BENGAL,3174.0,250206,0,0,0,0,0,0.0
977,ALLAHABAD BANK,ALLA0210693,226010012,KAISERBAGH,"7,BALMIKI MARG, LALBAGH, LUCKNOW",LUCKNOW,LUCKNOW,UTTAR PRADESH,522.0,2612763,0,0,0,0,0,0.0
978,ALLAHABAD BANK,ALLA0210694,0,SITAPUR LALBAGH,"SEHGAL BUILDING, LALBAGH DIST. SITAPUR UTTAR PRADESH SITAPUR UTTAR PRADESH 261001",SITAPUR,SITAPUR,UTTAR PRADESH,5862.0,242850,0,0,0,0,0,0.0
979,ALLAHABAD BANK,ALLA0210695,211010006,ALLAHABAD HINDI SAHITYA SAMMELAN MARG,"12 KT KAKKAR ROAD, ALLAHABAD",ALLAHABAD,ALLAHABAD,UTTAR PRADESH,532.0,2403174,0,0,0,0,0,0.0
980,ALLAHABAD BANK,ALLA0210697,826010507,KHARKHAREE,"VILL. & P.O-KHARKHAREE, BLOCK-BAGHMARA, DHANBAD",DHANBAD,DHANBAD,JHARKHAND,0.0,0,0,0,0,0,0,0.0
981,ALLAHABAD BANK,ALLA0210698,700010065,MAKARDAH,"VILL. / P.O.- MAKARDAH  , DIST.- HOWRAH ,  WEST BENGAL",HAORA,MAKARDAH,WEST BENGAL,3512.0,26707716,0,0,0,0,0,0.0
982,ALLAHABAD BANK,ALLA0210699,271010187,BABHANJOT,"VILL & P O. BABHANJOT(GOURA CHOWKI) ,DIST. GONDA, UTTAR PRADESH",GONDA,BABHANJOT,UTTAR PRADESH,5265.0,236580,0,0,0,0,0,0.0
983,ALLAHABAD BANK,ALLA0210700,262010772,DHAKERWA CHAURAHA,"VILL+P.O.-DHAKERWA CHAURAHA, DISTT-KHERI, PIN-262907",LAKHIMPUR KHERI,KHERI,UTTAR PRADESH,5872.0,280320,0,0,0,0,0,0.0
984,ALLAHABAD BANK,ALLA0210701,271010167,MAHUWA,"VILL-MAHUWA,P.O. SEKHUIYA ,VIA UTRAULA ,BALRAMPUR, UTTAR PRADESH",BANDA,MAHUA,UTTAR PRADESH,5191.0,263081,0,0,0,0,0,0.0
985,ALLAHABAD BANK,ALLA0210702,271010158,BALPUR,VILL.& P.O.BALAPUR BAZAR BALPUR BALPUR GONDA UTTAR PRADESH,GONDA,BALPUR,UTTAR PRADESH,5262.0,248306,0,0,0,0,0,0.0
986,ALLAHABAD BANK,ALLA0210703,700010126,SHEORAPHULI,"181/A, G.T.ROAD, SUPER MARKET, P.O.SHEORAPHULI, DIST. HOOGHLY-712223",HOOGHLY,SHEORAPHULI,WEST BENGAL,3212.0,26321379,0,0,0,0,0,0.0
987,ALLAHABAD BANK,ALLA0210705,800010004,PATNA MURADPUR,"CAMPUS MURADPUR,PATNA, BIHAR,800 004",PATNA,PATNA,BIHAR,612.0,2677761,0,0,0,0,0,0.0
988,ALLAHABAD BANK,ALLA0210706,440010005,S C SAKKARDARA,"UMRED ROAD, SAKKARDARA CHOWK, NAGPUR",NAGPUR,NAGPUR,MAHARASHTRA,712.0,2744540,0,0,0,0,0,0.0
989,ALLAHABAD BANK,ALLA0210707,110010003,ANAND LOK,"1 LOCAL SHOPING CENTRE DDA MARKET UDAI PARK, NEW DELHI - 110049",NEW DELHI,DELHI,DELHI,11.0,26962006,0,0,0,0,0,0.0
990,ALLAHABAD BANK,ALLA0210708,0,GIRIDIH,SAHABDI MARKET KUTCHERY GIRIDIH - 815 301 JHARKHAND,GIRIDIH,GIRIDIH,JHARKHAND,6532.0,222797,0,0,0,0,0,0.0
991,ALLAHABAD BANK,ALLA0210709,700010047,KOLKATA PAIKPARA,"54, TALAPARK AVENUE KOLKATA - 700 037 WEST BENGAL",KOLKATA,KOLKATA,WEST BENGAL,33.0,25566421,0,0,0,0,0,0.0
992,ALLAHABAD BANK,ALLA0210710,444010505,RISOD,"VILL & PO-CIVIL LINES,RISOD, , WASHIM, 444506, MAHARASHTRA",WASHIM,RISOD,MAHARASHTRA,7252.0,222366,0,0,0,0,0,0.0
993,ALLAHABAD BANK,ALLA0210711,110010004,AZADPUR,"PLOT NO. A-2/2, NANIWALA BAGH, KUNDAN BHAWAN COMM. COMPLEX, AZADPUR",NEW DELHI,DELHI,DELHI,11.0,27674056,0,0,0,0,0,0.0
994,ALLAHABAD BANK,ALLA0210712,110010014,MAYAPURI,"14, COMMUNITY CENTRE, MAYAPURI INDUSTRIAL AREA PHASE - I",NEW DELHI,DELHI,DELHI,11.0,25433029,0,0,0,0,0,0.0
995,ALLAHABAD BANK,ALLA0210713,833010202,CHAKRADHARPUR,"OLD RANCHI ROAD, CHAKRADHARPUR, WEST SINGHBHUM, PIN 829204",PASCHIMI SINGHBHUM,CHAKRADHARPUR,JHARKHAND,8157.0,238157,0,0,0,0,0,0.0
996,ALLAHABAD BANK,ALLA0210714,78601002,DIBRUGARH MAIN,"H. S. ROAD , DIBRUGARH , PIN - 786 001",DIBRUGARH,DIBRUGARH,ASSAM,373.0,2323355,0,0,0,0,0,0.0
997,ALLAHABAD BANK,ALLA0210715,798010502,MOKOKCHUNG,"VILL.:A.M. ROAD, PO.&DIST.:MOKOCHUNG, PIN:798001, NAGALAND.",MOKOKCHUNG,MOKOKCHUNG,NAGALAND,369.0,2226290,0,0,0,0,0,0.0
998,ALLAHABAD BANK,ALLA0210716,380010004,LAL DARWAJA┬á┬á┬á┬á,"1DT FLOOR, SETALWAD_HOUSE, MIRJAPUR_ROAD, LAL DARWAJA, AHMEDABAD",AHMEDABAD,AHMEDABAD,GUJARAT,79.0,25506044,0,0,0,0,0,0.0
999,ALLAHABAD BANK,ALLA0210717,798010501,CHANGTONGYA,"VILL.:A.M.ROAD, PO.&DIST.:MOKOCHUNG, PIN:798613, NAGALAND.",MOKOKCHUNG,CHANGLONGYA,NAGALAND,369.0,2226290,0,0,0,0,0,0.0
1000,ALLAHABAD BANK,ALLA0210718,462010003,BAIRAGARH,"SURESH BHAWAN, MUKHERJI MARKET, BAIRAGARH, BHOPAL,MADHYA PRADESH 462030",BHOPAL,BHOPAL,MADHYA PRADESH,755.0,2521342,0,0,0,0,0,0.0
1001,ALLAHABAD BANK,ALLA0210720,400010012,MALAD,"34, RSMSCHANDRA LANE, MALAD (WEST), MAHARASHTRA-64",GREATER MUMBAI,MUMBAI,MAHARASHTRA,22.0,28820942,0,0,0,0,0,0.0
1002,ALLAHABAD BANK,ALLA0210722,462010016,PHANDA,"PHANDA BRANCH VILL. & P.O. -PHANDA DIST.-BHOPAL,MADHYA PRADESH,462030,",BHOPAL,PHANDA,MADHYA PRADESH,755.0,2853250,0,0,0,0,0,0.0
1003,ALLAHABAD BANK,ALLA0210723,WAITING,MADHUPUR,"VILL & P.O. MADHUPUR,DISTT-SONBHADRA (U.P.)",JAUNPUR,MADHUPUR,UTTAR PRADESH,5452.0,283521,0,0,0,0,0,0.0
1004,ALLAHABAD BANK,ALLA0210724,600010005,JAWAHARNAGAR,"12, FIRST MAIN ROAD, JAWAHARNAGAR, CHENNAI - 600082",CHENNAI,CHENNAI,TAMIL NADU,44.0,26705566,0,0,0,0,0,0.0
1005,ALLAHABAD BANK,ALLA0210725,482010004,FAWAR CHOWK,KATARIA MARKET PHAWARA CHOWK JABALPUR - 482002 MADHYA PRADESH,JABALPUR,JABALPUR,MADHYA PRADESH,761.0,2311686,0,0,0,0,0,0.0
1006,ALLAHABAD BANK,ALLA0210726,0,NARSINGHPUR,NARSHINGHPUR PALIWAL BUILDING BUS STAND DIST. & P. O. NARSINGPUR  MADHYA PRADESH 487001,NARSINGHPUR,NARSIMHAPUR,MADHYA PRADESH,7792.0,230272,0,0,0,0,0,0.0
1007,ALLAHABAD BANK,ALLA0210727,210010362,JASPURA,VILL. & PO. JASPURA 210126,BANDA,JASPURA,UTTAR PRADESH,5191.0,237450,0,0,0,0,0,0.0
1008,ALLAHABAD BANK,ALLA0210728,285010158,BANGRA,"PO AND VILL. - BANGRA, DISTT. - JALAUN (U.P.) - 285221",JALAUN,BANGRA,UTTAR PRADESH,5168.0,284390,0,0,0,0,0,0.0
1009,ALLAHABAD BANK,ALLA0210729,271010063,IMAMGANJ,"VILLAGE & PO- BARDAHA BAZAR (SHIVPUR) DISTRICT- BAHRAICH, 271830 (U.P.)",BAHRAICH,SHIVPUR,UTTAR PRADESH,5232.0,241277,0,0,0,0,0,0.0
1010,ALLAHABAD BANK,ALLA0210730,491010502,MANPUR,"VILL & P.O. MANPUR, DIST ┬û RAJNANDGAON, PIN - 491229",RAJNANDGAON,MANPUR,CHHATTISGARH,7744.0,245427,0,0,0,0,0,0.0
1011,ALLAHABAD BANK,ALLA0210731,495010505,MALKHARODA,MALKHARODA VILL & P.O. MALKHARODA DIST ┬û JANJGIR-CHAMPA (CHHATISGARH) P IN ┬û 495691,MALKHARODA,JANJGIR-CHAMPA,CHHATTISGARH,7757.0,272429,0,0,0,0,0,0.0
1012,ALLAHABAD BANK,ALLA0210732,500010005,HYDERABAD MARUTI NAGAR,"8/3/222/1/1 SHALIMAR APARTMENT,YUSUFGUDA ROAD,MARUTHINAGAR,HYDERABAD,ANDHRA PRADESH",HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,40.0,23732249,0,0,0,0,0,0.0
1013,ALLAHABAD BANK,ALLA0210733,110010085,TAJPUR,"VILL TAJPUR, PO- JAINPUR, DIST SONEPAT, HARYANA, PIN:131027",SONIPAT,TEJPUR,HARYANA,130.0,2469035,0,0,0,0,0,0.0
1014,ALLAHABAD BANK,ALLA0210735,262010777,SHARDA NAGAR,"VILL AND P.O.-SHARDA NAGAR, DISTT- LAKHIMPUR KHERI , (U.P.)",LAKHIMPUR KHERI,SHARDA NAGAR,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1015,ALLAHABAD BANK,ALLA0210736,636010003,MAGUDANCHAVADI,"SANKAGIRI MAIN ROAD,MAGUDANCHAVADI, TALUK - SANKARIDURG, DISTRICT - SALEM, TAMILNADU - 637 103",SALEM,MAGUDANCHAVADI,TAMIL NADU,427.0,257713,0,0,0,0,0,0.0
1016,ALLAHABAD BANK,ALLA0210737,700010048,KOLKATA ARABINDA SARANI,"217, SHRI ARBIND SARANI, KOL-4",KOLKATA,KOLKATA,WEST BENGAL,33.0,25558084,0,0,0,0,0,0.0
1017,ALLAHABAD BANK,ALLA0210739,700010055,THANA MAKUA,"THANA MAKUA P.O. DANESH SHAIK LANE 1,ANDUL ROAD DIST. HOWRAH, WEST BENGAL",HOWRAH,HOWRAH,WEST BENGAL,3219.0,26584329,0,0,0,0,0,0.0
1018,ALLAHABAD BANK,ALLA0210742,700010501,SOUTH BISHNUPUR,"PO. BISHNUPUR, VIA - JAYNAGAR MAJILPUR, SOUTH 24 PARAGANAS, WEST BENGAL 743395",SOUTH 24 PARGANAS,BISHNUPUR,WEST BENGAL,3174.0,220398,0,0,0,0,0,0.0
1019,ALLAHABAD BANK,ALLA0210743,504010562,SOAN,"VILLAGE & POST OFFICE SOAN,NIRMAL TALUK, PIN-504105",ADILABAD,SOAN,ANDHRA PRADESH,8732.0,220529,0,0,0,0,0,0.0
1020,ALLAHABAD BANK,ALLA0210744,506010562,DHARMARAM,"VILLAGE & POST DHARMARAM, MAN: GEESUGODA, DIST: WARANGAL-506330",WARANGAL,DHARMARAM,ANDHRA PRADESH,8457.0,258151,0,0,0,0,0,0.0
1021,ALLAHABAD BANK,ALLA0210745,506010002,PANTHINI(WARANGAL),"VILLAGE & POST OFFICE PANTHINI,WARDHANPET TALUK, A.P 506310",SATNA,SATNA,MADHYA PRADESH,7672.0,2864324,0,0,0,0,0,0.0
1022,ALLAHABAD BANK,ALLA0210746,231010515,KAILHAT BAZAR┬á,"VILL &P.O. KAILHAT BAZAR, DISTT-MIRZAPUR (U.P.)",MIRZAPUR,KAILAHAT,UTTAR PRADESH,5440.0,220027,0,0,0,0,0,0.0
1023,ALLAHABAD BANK,ALLA0210747,785010504,FURKATING,"FURKATING, P.O.:FURKATING, GOLAGHAT SUB-DIVISION, DIST.:GOLAGHAT, PIN:785610, ASSAM",GOLAGHAT,FURKATING,ASSAM,3774.0,4297004,0,0,0,0,0,0.0
1024,ALLAHABAD BANK,ALLA0210748,250010052,RASULPUR DHOLRI,V&PO-RASULPUR DHOLRI DISTT. MEERUT,MEERUT,RASULPUR DHOLRI,UTTAR PRADESH,121.0,2419659,0,0,0,0,0,0.0
1025,ALLAHABAD BANK,ALLA0210749,251010051,BAHERI,"V& PO. BAHERI, ROHNA SUGAR MILLS DISTT. MUZAFFARNAGAR",MUZAFFARNAGAR,BAHERI,UTTAR PRADESH,5822.0,2485227,0,0,0,0,0,0.0
1026,ALLAHABAD BANK,ALLA0210750,785010501,BANGAON,"VILL&PO.:BANGAON, DIST.:GOLAGHAT, PIN:785611, ASSAM.",GOLAGHAT,BANGAON,ASSAM,1667.0,263419,0,0,0,0,0,0.0
1027,ALLAHABAD BANK,ALLA0210751,262010756,BELRAYAN,"VILL+P.O.-BELRAYAN, DISTT-KHERI, PIN-262906",LAKHIMPUR KHERI,BELRAYAN,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1028,ALLAHABAD BANK,ALLA0210752,442010502,VIJAY GOPAL,"NEAR BUS STATION, AT & PO- VIJAYGOPAL, TEHSIL-DEOLI,, WARDHA, 442306, MAHARASHTRA",WARDHA,VIJAY GOPAL,MAHARASHTRA,7157.0,255828,0,0,0,0,0,0.0
1029,ALLAHABAD BANK,ALLA0210753,445010502,PAHUR,"NEAR BUS STAND, AT PO & TALUK BABHULGAON, , YAVATMAL, 445101, MAHARASHTRA",YAVATMAL,PAHUR,MAHARASHTRA,7232.0,271724,0,0,0,0,0,0.0
1030,ALLAHABAD BANK,ALLA0210754,445010504,ZADGAON,"VILL & PO -RALEGAON, , YAVATMAL, MAHARASHTRA",YAVATMAL,ZADGAON,MAHARASHTRA,7232.0,225253,0,0,0,0,0,0.0
1031,ALLAHABAD BANK,ALLA0210755,444010502,MOZRI,"VILL & PO MOZRI, TALUK TIOSA, , AMARAVATI, , MAHARASHTRA",AMRAVATI,MOZRI,MAHARASHTRA,721.0,224223,0,0,0,0,0,0.0
1032,ALLAHABAD BANK,ALLA0210756,313010005,NAI,"3.RAMPUR CHOURAH,VILL P.O SISARAMA - BLOCK - GIRVA,UDAIPUR, DISTT RAJASTHAN",UDAIPUR,UDAIPUR,RAJASTHAN,294.0,2434543,0,0,0,0,0,0.0
1033,ALLAHABAD BANK,ALLA0210757,0,LAVA SARDARGARH,"VILL. & P.O. LAVASARDARGARH BLOCK - AMET, DISTT.  RAJASAMAND PIN- 313330",RAJSAMAND,LAVA SARDARGARH,RAJASTHAN,2952.0,254221,0,0,0,0,0,0.0
1034,ALLAHABAD BANK,ALLA0210758,0,SEMARI,VILL. & P.O. SEMARI DIST. UDAIPUR - 313 903,UDAIPUR,SAMARI,RAJASTHAN,294.0,258263,0,0,0,0,0,0.0
1035,ALLAHABAD BANK,ALLA0210759,0,SERIA,"VILL. LAKAPA P.O.ADKALIA, TEHSIL - SALUMBER, DISTT - , PIN-",UDAIPUR,SARIA,RAJASTHAN,294.0,235209,0,0,0,0,0,0.0
1036,ALLAHABAD BANK,ALLA0210760,282010501,HOLIPURA,"VILL. & P.O. HOLIPURA BLOCK - BAH, DIST. AGRA UTTAR PRADESH",AGRA,HOLIPURA,UTTAR PRADESH,5495.0,254800,0,0,0,0,0,0.0
1037,ALLAHABAD BANK,ALLA0210761,204010501,DEVINAGAR,"VILL. DEVINAGAR P.O. HATHRAS JN. BLOCK - HATHRAS, PIN 202412 DIST. HATRAS, UTTAR PRADESH",HATHRAS,DEBINAGAR,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1038,ALLAHABAD BANK,ALLA0210762,262010760,ISANAGAR,"VILL+P.O.-ISANAGAR, DISTT-KHERI, PIN-261502",LAKHIMPUR KHERI,KHERI,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1039,ALLAHABAD BANK,ALLA0210763,0,GHOLA,"GHOLA BUS STAND, BARASAT ROAD, P.O. GHOLA DIST. NORTH 24-PARGANAS KOLKATA WEST BENGAL 700111",KOLKATA,KOLKATA,WEST BENGAL,33.0,25654516,0,0,0,0,0,0.0
1040,ALLAHABAD BANK,ALLA0210765,262010052,LALORI KHERA ┬á,"VILL & PO-LALORI-KHERA, DISTT-PILIBHIT (UP), PIN-262001",PILIBHIT,LALONI KHERA,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1041,ALLAHABAD BANK,ALLA0210766,285010501,NADIGAON,"PO AND VILL. - NADIGAON, DISTT. - JALAUN (U.P.)",JALAUN,NADIGAON,UTTAR PRADESH,5168.0,246655,0,0,0,0,0,0.0
1042,ALLAHABAD BANK,ALLA0210767,0,SHAHZADPUR,"VILL. & P.O. SHAHZADPUR,FAIZABAD",FAIZABAD,FAIZABAD,UTTAR PRADESH,527.0,244132,0,0,0,0,0,0.0
1043,ALLAHABAD BANK,ALLA0210768,271010152,UTRAULA (A D B),VILL. & P.O. UTRAULA GONDA GONDA UTTAR PRADESH,GONDA,GONDA,UTTAR PRADESH,5262.0,253197,0,0,0,0,0,0.0
1044,ALLAHABAD BANK,ALLA0210769,480010504,SINGODI,"VILL. & P.O. SINGODI DIST. CHHINDWARA - 480 023, MADHYA PRADESH",CHHINDWARA,SINGODI,MADHYA PRADESH,7162.0,258623,0,0,0,0,0,0.0
1045,ALLAHABAD BANK,ALLA0210770,231010158,RAMAKONA,"VILL & PO-KHAIRPUR,DIST-SONBHADRA,U.P.",SONBHADRA,KHAIRPUR,UTTAR PRADESH,5446.0,275626,0,0,0,0,0,0.0
1046,ALLAHABAD BANK,ALLA0210771,485010008,AMDARA,"ALLAHABAD BANK ,VILL & PO AMDARA DISTT SATNA",SATNA,AMDARA,MADHYA PRADESH,0.0,0,0,0,0,0,0,0.0
1047,ALLAHABAD BANK,ALLA0210772,485010014,JHUKEHI,ALLAHABAD BANK VILL&PO JHUKEHI DISTT SATNA,SATNA,JHUKEHI,MADHYA PRADESH,0.0,0,0,0,0,0,0,0.0
1048,ALLAHABAD BANK,ALLA0210773,WAITING,BELDANGA,"STATION ROAD, CHHAPAKHANA, PO BELDANGA, DIST- MURSHIDABAD, WEST BENGAL",MURSHIDABAD,BELDANGA,WEST BENGAL,3483.0,264036,0,0,0,0,0,0.0
1049,ALLAHABAD BANK,ALLA0210774,700010069,SONARPUR,"VILL-GORKHARA,P.O-SONARPUR",SOUTH 24 PARGANAS,RAJPUR-SONARPUR,WEST BENGAL,3174.0,24346800,0,0,0,0,0,0.0
1050,ALLAHABAD BANK,ALLA0210775,712010121,ADISAPTAGRAM ┬á,"VILL. CHHOTO KHEJURIA, P.O. ADICONAGAR, HOOGHLY-712121",HUGLI,ADISAPTGRAM,WEST BENGAL,33.0,26346540,0,0,0,0,0,0.0
1051,ALLAHABAD BANK,ALLA0210776,0,KHEMPUR,"VILL. KHEMPUR P.O. KHEMPUR, TEH. SUAR DIST. RAMPUR UTTAR PRADESH",RAMPUR,KHEMPUR,UTTAR PRADESH,0.0,0,0,0,0,0,0,0.0
1052,ALLAHABAD BANK,ALLA0210777,271010005,SALARPUR,"KALPIPARA,GALLAMANDI COMPOUND,BAHARAICH,UTTAR PRADESH 271801",BAHRAICH,SALARPUR,UTTAR PRADESH,5232.0,232938,0,0,0,0,0,0.0
1053,ALLAHABAD BANK,ALLA0210778,847010505,SARISABPAHI,"ALLAHABAD BANK, VILL:-SARISABPAHI, DISTT.:- MADHUBANI, BIHAR, PIN CODE:-847424",MADHUBANI,SARISABPAHI,BIHAR,6276.0,281492,0,0,0,0,0,0.0
1054,ALLAHABAD BANK,ALLA0210781,231010162,CHANGOTOLA,"PANIKAB KALAN, KHALIYARI, PO-RAIPUR,DIST-SONBHADRA,U.P.",SONBHADRA,KHALIYARI,UTTAR PRADESH,5446.0,270535,0,0,0,0,0,0.0
1055,ALLAHABAD BANK,ALLA0210782,480010501,BADCHICHOLI,"VILL & P.O. BADCHICHOLI TEHSIL -PANDURNA, DIST.-CHHINDWARA - 480 341, MADHYA PRADESH",CHHINDWARA,BAD CHICHOLI,MADHYA PRADESH,7145.0,266505,0,0,0,0,0,0.0
1056,ALLAHABAD BANK,ALLA0210783,285010159,OOMARI,"PO AND VILL. - OOMARI, DISTT. - JALAUN (U.P.)",JALAUN,JALAUN,UTTAR PRADESH,5168.0,280091,0,0,0,0,0,0.0
1057,ALLAHABAD BANK,ALLA0210784,486010005,BELA,"ALLAHABAD BANK, BELA DISSTT REWA",SATNA,BELA,MADHYA PRADESH,0.0,0,0,0,0,0,0,0.0
1058,ALLAHABAD BANK,ALLA0210785,0,UMARI,UMARI RAJENDRA NAGAR DIST. SATNA MADHYA PRADESH PIN 485 002,SATNA,SATNA,MADHYA PRADESH,7672.0,222333,0,0,0,0,0,0.0
1059,ALLAHABAD BANK,ALLA0210786,285010003,KONCH MANDI,"KONCH MANDI SAMITY, PO AND VILL. - KONCH, DISTT. - JALAUN (U.P.) - 285205",JALAUN,KONCH,UTTAR PRADESH,5168.0,244674,0,0,0,0,0,0.0
1060,ALLAHABAD BANK,ALLA0210787,0,LUMDING,VILL. & P.O. LUMDING DIST. NOWGONG ASSAM NAGAON ASSAM 782447,NAGAON,LUMDING,ASSAM,3672.0,263373,0,0,0,0,0,0.0
1061,ALLAHABAD BANK,ALLA0210788,855010002,KISHANGANJ,"BHAGAT TOLI ROAD, DISTRICT & P.O- KISHANGANJ",KISHANGANJ,KISHANGANJ,BIHAR,6466.0,222716,0,0,0,0,0,0.0
1062,ALLAHABAD BANK,ALLA0210789,177001002,HAMIRPUR,"MAIN BAZAR,HAMIRPUR ,  HIMACHAL PRADESH",HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,1972.0,222354,0,0,0,0,0,0.0
1063,ALLAHABAD BANK,ALLA0210790,756010501,AGARPADA,"AGARPADA P.O. B.T. PUR,DIST. BHADRAK,ORISSA PIN 756 115 ORISSA",BHADRAK,AGARPADA,ODISHA,6784.0,262729,0,0,0,0,0,0.0
1064,ALLAHABAD BANK,ALLA0210791,786010502,NAHARKATIA,"MAIN ROAD, P.O.:NAHARKATIA, DIST.:DIBRUGARH, PIN:786610, ASSAM",DIBRUGARH,NAHARKATIA,ASSAM,373.0,2570042,0,0,0,0,0,0.0
1065,ALLAHABAD BANK,ALLA0210792,400010018,"WADALA BRANCH,MUMBAI","SANNIDHAN, SEWREE WADALA X ROAD NO.10 MUMBAI - 400031",GREATER MUMBAI,MUMBAI,MAHARASHTRA,22.0,24183984,0,0,0,0,0,0.0
1066,ALLAHABAD BANK,ALLA0210793,0,WARDHA,"MAIN ROAD, OLD ARVI NAKA",WARDHA,WARDHA,MAHARASHTRA,7152.0,243576,0,0,0,0,0,0.0
1067,ALLAHABAD BANK,ALLA0210794,445010002,YAVATMAL,"PLOT NO. 303, OPP. HEAD POST OFFICE, CIVIL LINES, YAVATMAL",YAVATMAL,YAVATMAL,MAHARASHTRA,7232.0,242104,0,0,0,0,0,0.0
1068,ALLAHABAD BANK,ALLA0210795,231010169,KARRAPUR,"VILL & PO-KONE;DIST-SONBHADRA,U.P.",SONBHADRA,KONE,UTTAR PRADESH,5446.0,283226,0,0,0,0,0,0.0
1069,ALLAHABAD BANK,ALLA0210796,0,AMRAVATI,GIRIRAJ COMPLEX NEAR SHAKAR BHUVAN MORSHI RD. AMRAVATI MAHARASHTRA 444601,AMRAVATI,AMRAVATI,MAHARASHTRA,721.0,2574536,0,0,0,0,0,0.0
1070,ALLAHABAD BANK,ALLA0210797,0,BHANDARA,BHANDARA,BHANDARA,BHANDARA,MAHARASHTRA,7184.0,252348,0,0,0,0,0,0.0
1071,ALLAHABAD BANK,ALLA0210798,WAITING,CHIPADOHAR,"VILL/PO CHHIPADOHAR, BLOCK-BARWADIH, LATEHAR PIN 829204",LATEHAR,CHIPODOHAR,JHARKHAND,6565.0,283403,0,0,0,0,0,0.0
1072,ALLAHABAD BANK,ALLA0210799,841010505,SITABDIARA ┬á,VILL-PO-SITABDIARA DIST SARAN,SARAN,SITAB DIARA,BIHAR,0.0,0,0,0,0,0,0,0.0
1073,ALLAHABAD BANK,ALLA0210800,700010515,KHILA,"VILAGE+PO: KHILA, DIST. HOWRAH, PS UDAYNARAYANPUR",HAORA,KHILA,WEST BENGAL,0.0,0,0,0,0,0,0,0.0
1074,ALLAHABAD BANK,ALLA0210801,212010251,JONIHAN,"VILL & P.O. JONIHAN, FATEHPUR, UTTAR PRADESH",FATEHPUR,JONIHAN,UTTAR PRADESH,5180.0,259007,0,0,0,0,0,0.0
1075,ALLAHABAD BANK,ALLA0210802,741010203,NASRA,"VILL & PO - NASRA, (RANAGHAT) DIST-NADIA, WB-741201",NADIA,NASRA,WEST BENGAL,3474.0,255056,0,0,0,0,0,0.0
1076,ALLAHABAD BANK,ALLA0210803,0,SANTIPUR,"86, N.S. ROAD,P.O.SANTIPUR,DIST. NADIA,WEST BENGAL,741404",NADIA,SANTIPUR,WEST BENGAL,3474.0,278074,0,0,0,0,0,0.0
1077,ALLAHABAD BANK,ALLA0210804,212010504,CHEOLAHA,"VILL & P.O. CHHEOLAHA FATEHPUR, UTTAR PRADESH",FATEHPUR,CHHEOLAHA,UTTAR PRADESH,5180.0,266257,0,0,0,0,0,0.0
1078,ALLAHABAD BANK,ALLA0210805,803010504,KHODAGANJ,"VILL. & P.O. KHODAGANJ,DIST - NALANDA",PATNA,KHODAGANJ,BIHAR,0.0,0,0,0,0,0,0,0.0
1079,ALLAHABAD BANK,ALLA0210806,700010120,DANKUNI,"UTTARPARA, CHANDITALA ROAD P.O. DANKUNI ,DIST. HOOGHLY,WEST BENGAL",HUGLI,DANKUNI,WEST BENGAL,2717.0,260258,0,0,0,0,0,0.0
1080,ALLAHABAD BANK,ALLA0210807,485010022,SHAMNAGAR,ALLAHABD BANK VILL&PO SHYAMANAGAR DISTT SATNA,SATNA,SHAMNAGAR,MADHYA PRADESH,0.0,0,0,0,0,0,0,0.0
1081,ALLAHABAD BANK,ALLA0210808,0,BAMANGOLA,"VILL. & P.O. BAMANGOLA, DIST-MALDA (W.B), PIN:732147",MALDAH,BAMANGOLA,WEST BENGAL,3512.0,265312,0,0,0,0,0,0.0
1082,ALLAHABAD BANK,ALLA0210809,803010002,BIHAR SHARIF,"GARHPAR, BIHAR SHARIFF,-BIHAR -803101",NALANDA,BIHAR SHARIF,BIHAR,6112.0,232396,0,0,0,0,0,0.0
1083,ALLAHABAD BANK,ALLA0210810,231010509,CHUNAR,"P.O. CHUNAR,DIST-MIRZAPUR,U.P.",MIRZAPUR,CHUNAR,UTTAR PRADESH,5440.0,222431,0,0,0,0,0,0.0
1084,ALLAHABAD BANK,ALLA0210811,454010001,DHAR,"20, MAHATMA GANDHI ROAD DIST.- DHAR MADHYA PRADESH  454001",DHAR,DHAR,MADHYA PRADESH,7292.0,222334,0,0,0,0,0,0.0
1085,ALLAHABAD BANK,ALLA0210812,0,GANGAPUR CITY,"KUTCHERY ROAD GANGAPUR CITY, DISTT SAWAI MADHOPUR - 322201",SAWAI MADHOPUR,GANGAPUR,RAJASTHAN,7462.0,234147,0,0,0,0,0,0.0
1086,ALLAHABAD BANK,ALLA0210814,210010353,KALINJAR,VILL. & PO. KALINZER 210129,BANDA,KALINJAR,UTTAR PRADESH,5191.0,282204,0,0,0,0,0,0.0
